plant,estimator,group,profile,scenario,seed,rmse,rmse_ss,mae,max_err,final_err,conv_time,diverged,rmse_v,ns_per_step,bytes,capacity_err_end,bound_violation,bound_width,real_type
ecm,CoulombCounting,baselines,evtol,nominal,1,0.00277138,0.00355927,0.00247159,0.00443065,-0.00443065,0,0,0.00340291,78.7773,4184,nan,nan,nan,double
ecm,OCVLookup,baselines,evtol,nominal,1,0.0153592,0.013122,0.0128298,0.0426444,0.00259155,0,0,0.0117887,1309.55,4192,nan,nan,nan,double
ecm,CoulombOCVHybrid,baselines,evtol,nominal,1,0.00277808,0.001657,0.00251776,0.00493218,0.000571711,0,0,0.00178049,210.992,4192,nan,nan,nan,double
ecm,EKF,kalman,evtol,nominal,1,0.00131538,0.000559237,0.000791801,0.0131962,-0.000746449,0,0,0.000791586,480.556,4336,nan,nan,nan,double
ecm,UKF,kalman,evtol,nominal,1,0.00220111,0.000425253,0.00111323,0.0400167,-0.000659761,0.4,0,0.00108186,1444.76,4776,nan,nan,nan,double
ecm,LKF,kalman,evtol,nominal,1,0.0323967,0.0118853,0.0244269,0.0630802,-0.0101933,0,0,0.00112211,333.555,4680,nan,nan,nan,double
ecm,IEKF,kalman,evtol,nominal,1,0.00531638,0.00133868,0.00372443,0.0149121,0.000250139,0,0,0.000794912,595.989,4336,nan,nan,nan,double
ecm,CKF,kalman,evtol,nominal,1,0.000644927,0.000520435,0.000469459,0.010206,-0.000717884,0,0,0.000800653,1251.79,4560,nan,nan,nan,double
ecm,SCKF,kalman,evtol,nominal,1,0.000644927,0.000520435,0.000469459,0.010206,-0.000717884,0,0,0.000800653,1581.13,4696,nan,nan,nan,double
ecm,CKF5,kalman,evtol,nominal,1,0.000670086,0.000504954,0.000476707,0.0148211,-0.000726924,0,0,0.000808462,4041.97,5624,nan,nan,nan,double
ecm,CDKF,kalman,evtol,nominal,1,0.000670086,0.000504954,0.000476707,0.0148211,-0.000726924,0,0,0.000808462,1379.35,4312,nan,nan,nan,double
ecm,GHKF,kalman,evtol,nominal,1,0.000670086,0.000504954,0.000476707,0.0148211,-0.000726924,0,0,0.000808462,11944.7,10784,nan,nan,nan,double
ecm,IPLF,kalman,evtol,nominal,1,0.00521255,0.000666603,0.00299546,0.0346797,-0.000144109,0.3,0,0.00109318,2016.72,4784,nan,nan,nan,double
ecm,EIF,kalman,evtol,nominal,1,0.00131538,0.000559237,0.000791801,0.0131962,-0.000746449,0,0,0.000791586,1220.95,4472,nan,nan,nan,double
ecm,SR-EKF,kalman,evtol,nominal,1,0.00131538,0.000559237,0.000791801,0.0131962,-0.000746449,0,0,0.000791586,821.162,4440,nan,nan,nan,double
ecm,SR-UKF,kalman,evtol,nominal,1,0.00220111,0.000425253,0.00111323,0.0400167,-0.000659761,0.4,0,0.00108186,1557.66,4896,nan,nan,nan,double
ecm,UD-EKF,kalman,evtol,nominal,1,0.00131538,0.000559237,0.000791801,0.0131962,-0.000746449,0,0,0.000791586,484.832,4480,nan,nan,nan,double
ecm,SO-EKF,kalman,evtol,nominal,1,0.00299008,0.000294019,0.00171828,0.0391218,-0.000464696,0.4,0,0.00104519,4201.71,4496,nan,nan,nan,double
ecm,SageHusa-AKF,adaptive_kalman,evtol,nominal,1,0.00140587,0.000465442,0.000885979,0.0131962,-0.000657492,0,0,0.000790335,546.114,4808,nan,nan,nan,double
ecm,IAE-AKF,adaptive_kalman,evtol,nominal,1,0.00242409,0.000292716,0.00148664,0.0131962,-0.000445382,0,0,0.00079085,501.187,5040,nan,nan,nan,double
ecm,VB-AKF,adaptive_kalman,evtol,nominal,1,0.0013929,0.000488104,0.000876712,0.0131962,-0.000706052,0,0,0.000789386,879.967,4408,nan,nan,nan,double
ecm,STF,adaptive_kalman,evtol,nominal,1,0.00236532,0.000938353,0.0014772,0.0305789,-0.000898339,0,0,0.000903069,539.602,4680,nan,nan,nan,double
ecm,Fading-EKF,adaptive_kalman,evtol,nominal,1,0.00194693,0.000559516,0.00125797,0.0131962,0.000380075,0,0,0.000773192,502.712,4384,nan,nan,nan,double
ecm,Fuzzy-AKF,adaptive_kalman,evtol,nominal,1,0.00122288,0.000438818,0.000751339,0.0131962,-0.000589978,0,0,0.000790192,726.903,4816,nan,nan,nan,double
ecm,IMM,adaptive_kalman,evtol,nominal,1,0.00121254,0.000596446,0.000745913,0.0125792,-0.000794638,0,0,0.000791176,2076.26,4976,nan,nan,nan,double
ecm,MMAE,adaptive_kalman,evtol,nominal,1,0.00426058,0.00327172,0.00404589,0.0131962,-0.00166712,0,0,0.000800432,1752.05,13200,-0.000721937,nan,nan,double
ecm,Schmidt-KF,robust_kalman,evtol,nominal,1,0.0039036,0.00511204,0.00332698,0.0131824,-0.00593957,0,0,0.00378412,1293.13,8856,nan,nan,nan,double
ecm,Hinf-EKF,robust_kalman,evtol,nominal,1,0.000934897,0.00029506,0.00049492,0.0132241,-0.000512344,0,0,0.000791881,802.851,4408,nan,nan,nan,double
ecm,Huber-EKF,robust_kalman,evtol,nominal,1,0.00109221,0.000585179,0.000678704,0.0131962,-0.000728015,0,0,0.000780151,645.374,4368,nan,nan,nan,double
ecm,MC-EKF,robust_kalman,evtol,nominal,1,0.00111442,0.00076368,0.000829322,0.0131962,-0.000914646,0,0,0.00078701,1000.63,4384,nan,nan,nan,double
ecm,StudentT-KF,robust_kalman,evtol,nominal,1,0.00107081,0.000433486,0.000715954,0.0131962,-0.000627599,0,0,0.000766248,695.806,4568,nan,nan,nan,double
ecm,Constrained-EKF,robust_kalman,evtol,nominal,1,0.00131649,0.000564339,0.000794848,0.0131962,-0.000747384,0,0,0.000791591,586.408,4416,nan,nan,nan,double
ecm,ReducedOrder-EKF,robust_kalman,evtol,nominal,1,0.00230164,0.000759964,0.00149936,0.0132455,0.000585696,0,0,0.000745653,332.381,4272,nan,nan,nan,double
ecm,SVSF,robust_kalman,evtol,nominal,1,0.00183736,0.000409842,0.00102846,0.00678109,-0.000609971,0,0,0.000771212,584.268,4376,nan,nan,nan,double
ecm,Luenberger,observers,evtol,nominal,1,0.00198881,0.000796348,0.00140306,0.00584353,0.000599251,0,0,0.000814989,478.33,4632,nan,nan,nan,double
ecm,SSKF,observers,evtol,nominal,1,0.00198881,0.000796348,0.00140306,0.00584353,0.000599251,0,0,0.000814989,415.68,4632,nan,nan,nan,double
ecm,PI-Observer,observers,evtol,nominal,1,0.00255938,0.000906441,0.00159054,0.0124344,0.00063242,0,0,0.000873848,1280.01,4824,nan,nan,nan,double
ecm,SMO,observers,evtol,nominal,1,0.00199457,0.000815903,0.00140689,0.00592843,0.000605301,0,0,0.000822091,517.139,4800,nan,nan,nan,double
ecm,SMO-Adaptive,observers,evtol,nominal,1,0.00199126,0.000809212,0.00140531,0.00591551,0.000600177,0,0,0.000818543,511.067,4800,nan,nan,nan,double
ecm,SuperTwisting-SMO,observers,evtol,nominal,1,0.00268217,0.000922095,0.00166364,0.0142786,0.000586051,0,0,0.000791609,142.248,4280,nan,nan,nan,double
ecm,HGO,observers,evtol,nominal,1,0.00198881,0.000796348,0.00140306,0.00584353,0.000599251,0,0,0.000814989,479.13,4680,nan,nan,nan,double
ecm,ESO,observers,evtol,nominal,1,0.00257396,0.000985585,0.00163569,0.0124344,0.000622723,0,0,0.000816593,1391.67,4784,nan,nan,nan,double
ecm,UIO,observers,evtol,nominal,1,0.00181438,0.000694344,0.00117218,0.00801694,-0.000785657,0,0,0.00381369,608.591,5072,nan,nan,nan,double
ecm,DOB,observers,evtol,nominal,1,0.00074835,0.000221339,0.000478973,0.00264753,-0.000102507,0,0,0.000899262,569.574,4784,nan,nan,nan,double
ecm,AdaptiveObserver,observers,evtol,nominal,1,0.00186794,0.000519667,0.00115311,0.00580585,0.000452012,0,0,0.000813527,899.931,4864,0.0160938,nan,nan,double
ecm,IntervalObserver,observers,evtol,nominal,1,0.00198881,0.000796348,0.00140306,0.00584353,0.000599251,0,0,0.000814989,807.688,9024,nan,0,0.273836,double
ecm,JointEKF,soh,evtol,nominal,1,0.00116055,0.000535578,0.000713095,0.0131651,0.000684749,0,0,0.000809036,1236.94,8752,0.0485809,nan,nan,double
ecm,JointUKF,soh,evtol,nominal,1,0.00181456,0.00105818,0.0012152,0.0400056,-0.000181791,0.4,0,0.00108604,3206.58,9600,0.0312423,nan,nan,double
ecm,DualEKF,soh,evtol,nominal,1,0.000989779,0.000152145,0.000436425,0.0131962,0.000269436,0,0,0.00079147,1275.47,4752,0.0489267,nan,nan,double
ecm,DualUKF,soh,evtol,nominal,1,0.00200574,0.000626949,0.00125895,0.0400284,-0.000777011,0.4,0,0.00110391,2390.51,5512,0.0287685,nan,nan,double
ecm,RLS-EKF,soh,evtol,nominal,1,0.00790337,0.00541264,0.00711647,0.0154559,0.00490518,0,0,0.00139287,498.174,8904,nan,nan,nan,double
ecm,AWTLS,soh,evtol,nominal,1,0.00125773,0.000127723,0.000571064,0.0131962,0.000192798,0,0,0.000791509,482.929,8776,0.0406033,nan,nan,double
ecm,PF-Bootstrap,particle,evtol,nominal,1,0.00142455,0.00175178,0.00111311,0.00673335,0.000745689,0,0,0.000841455,76520.8,46472,nan,nan,nan,double
ecm,PF-Fast,particle,evtol,nominal,1,0.00223805,0.00222887,0.00180934,0.00989326,0.00127698,0,0,0.000913632,15960.4,9664,nan,nan,nan,double
ecm,PF-Regularized,particle,evtol,nominal,1,0.00125421,0.000911663,0.000925292,0.00671296,-0.000889046,0,0,0.000834291,81623.6,46464,nan,nan,nan,double
ecm,PF-Auxiliary,particle,evtol,nominal,1,0.00172939,0.00129632,0.00133683,0.00709985,0.00208336,0,0,0.000865406,104236,54584,nan,nan,nan,double
ecm,RBPF,particle,evtol,nominal,1,0.00105768,0.00062747,0.000629173,0.0087835,-0.00138487,0,0,0.000798406,39895.5,34016,nan,nan,nan,double
ecm,UPF,particle,evtol,nominal,1,0.00542416,0.00415321,0.00385052,0.0337205,-0.00157894,0,0,0.00125573,18613.9,25360,nan,nan,nan,double
ecm,EnKF,particle,evtol,nominal,1,0.00273952,0.00247204,0.00210318,0.025925,0.0011701,0.1,0,0.000814813,10283,6776,nan,nan,nan,double
ecm,ETKF,particle,evtol,nominal,1,0.00218184,0.00259797,0.00187674,0.0285345,-0.00285887,0.1,0,0.000821683,10551.4,5304,nan,nan,nan,double
ecm,GSF,particle,evtol,nominal,1,0.00121073,0.000579577,0.000760151,0.00513755,-0.000792917,0,0,0.000825406,1748.71,9192,nan,nan,nan,double
ecm,NN-Direct,learning,evtol,nominal,1,0.00868969,0.011748,0.00540237,0.0417983,-0.018842,0,0,nan,483.825,15152,nan,nan,nan,double
ecm,NN-EKF,learning,evtol,nominal,1,0.00839396,0.00280353,0.00596785,0.0361187,-0.00630603,196.5,0,0.000855379,1059.44,4376,nan,nan,nan,double
ecm,ELM-RLS-EKF,learning,evtol,nominal,1,0.00169315,0.000220947,0.00106261,0.0131962,-0.000325265,0,0,0.000781185,3291.72,11704,nan,nan,nan,double
ecm,MHE-RTI,optimization,evtol,nominal,1,0.00452423,0.000779833,0.00190939,0.0176332,-0.00158681,0,0,0.000850094,17270.2,26928,nan,nan,nan,double
ecm,MHE,optimization,evtol,nominal,1,0.00389736,0.00101237,0.00176014,0.0155796,-0.00195848,0,0,0.000848635,32402.7,26928,nan,nan,nan,double
ecm,ERTS,smoothers,evtol,nominal,1,0.00119707,0.000386634,0.000908495,0.00277374,-0.000746449,0,0,0.00072793,906.693,12547032,nan,nan,nan,double
ecm,URTS,smoothers,evtol,nominal,1,0.00133947,0.000409766,0.00102282,0.0030569,-0.000659761,0,0,0.000730673,2473.07,12547056,nan,nan,nan,double
ecm,Batch-NLS,smoothers,evtol,nominal,1,0.00132931,0.000401052,0.000996542,0.00308345,-0.000765283,0,0,0.000727775,4662.17,17371352,nan,nan,nan,double
ecm,FixedLag-EKF,smoothers,evtol,nominal,1,0.00146556,0.000414387,0.000890732,0.0131962,-0.00068854,0,0,0.000791586,9859.55,19992,nan,nan,nan,double
ecm,CoulombCounting,baselines,evtol,nominal,2,0.00279832,0.0035998,0.00249178,0.0044623,-0.0044623,0,0,0.00344801,79.4005,4184,nan,nan,nan,double
ecm,OCVLookup,baselines,evtol,nominal,2,0.0151034,0.0128218,0.0126816,0.041927,0.0026521,0,0,0.0115674,1309.91,4192,nan,nan,nan,double
ecm,CoulombOCVHybrid,baselines,evtol,nominal,2,0.00280723,0.00165994,0.00254279,0.0049648,0.000639137,0,0,0.00177968,209.629,4192,nan,nan,nan,double
ecm,EKF,kalman,evtol,nominal,2,0.00198801,0.00045044,0.00105464,0.00922286,-0.000643991,0,0,0.000786299,476.839,4336,nan,nan,nan,double
ecm,UKF,kalman,evtol,nominal,2,0.00186588,0.000488954,0.000999478,0.0397385,-0.000642348,0.5,0,0.0010695,1441.54,4776,nan,nan,nan,double
ecm,LKF,kalman,evtol,nominal,2,0.0318496,0.0118822,0.0240697,0.0617976,-0.0103445,0,0,0.00110864,334.279,4680,nan,nan,nan,double
ecm,IEKF,kalman,evtol,nominal,2,0.00205814,0.000507177,0.00110352,0.0101276,-0.000746287,0,0,0.000786198,595.6,4336,nan,nan,nan,double
ecm,CKF,kalman,evtol,nominal,2,0.000813328,0.000545076,0.000515686,0.0143757,-0.000655554,0,0,0.000796835,1258.44,4560,nan,nan,nan,double
ecm,SCKF,kalman,evtol,nominal,2,0.000813328,0.000545076,0.000515686,0.0143757,-0.000655554,0,0,0.000796835,1590.03,4696,nan,nan,nan,double
ecm,CKF5,kalman,evtol,nominal,2,0.000937545,0.000559137,0.000571945,0.0190057,-0.000665109,0,0,0.000804504,4014.48,5624,nan,nan,nan,double
ecm,CDKF,kalman,evtol,nominal,2,0.000937545,0.000559137,0.000571945,0.0190057,-0.000665109,0,0,0.000804504,1373.94,4312,nan,nan,nan,double
ecm,GHKF,kalman,evtol,nominal,2,0.000937545,0.000559137,0.000571945,0.0190057,-0.000665109,0,0,0.000804504,11999.8,10784,nan,nan,nan,double
ecm,IPLF,kalman,evtol,nominal,2,0.00243692,0.00104656,0.00144192,0.0357796,-0.001055,0.3,0,0.00107795,2031.9,4784,nan,nan,nan,double
ecm,EIF,kalman,evtol,nominal,2,0.00198801,0.00045044,0.00105464,0.00922286,-0.000643991,0,0,0.000786299,1221.75,4472,nan,nan,nan,double
ecm,SR-EKF,kalman,evtol,nominal,2,0.00198801,0.00045044,0.00105464,0.00922286,-0.000643991,0,0,0.000786299,819.024,4440,nan,nan,nan,double
ecm,SR-UKF,kalman,evtol,nominal,2,0.00186588,0.000488954,0.000999478,0.0397385,-0.000642348,0.5,0,0.0010695,1554.47,4896,nan,nan,nan,double
ecm,UD-EKF,kalman,evtol,nominal,2,0.00198801,0.00045044,0.00105464,0.00922286,-0.000643991,0,0,0.000786299,483.806,4480,nan,nan,nan,double
ecm,SO-EKF,kalman,evtol,nominal,2,0.00141451,0.000583645,0.000835229,0.0392474,-0.000707507,0.4,0,0.0010329,4204.34,4496,nan,nan,nan,double
ecm,SageHusa-AKF,adaptive_kalman,evtol,nominal,2,0.0033432,0.000480989,0.00208952,0.00958177,-0.000128007,0,0,0.000785228,545.023,4808,nan,nan,nan,double
ecm,IAE-AKF,adaptive_kalman,evtol,nominal,2,0.001956,0.000450334,0.0010867,0.00943612,-0.000644128,0,0,0.000784202,500.186,5040,nan,nan,nan,double
ecm,VB-AKF,adaptive_kalman,evtol,nominal,2,0.00217482,0.000574364,0.00118002,0.0104351,-0.000663386,0,0,0.000784199,871.473,4408,nan,nan,nan,double
ecm,STF,adaptive_kalman,evtol,nominal,2,0.00223986,0.000940858,0.00137838,0.0238525,0.000308653,0,0,0.000900319,528.343,4680,nan,nan,nan,double
ecm,Fading-EKF,adaptive_kalman,evtol,nominal,2,0.00222312,0.00054115,0.00138374,0.00777207,0.000709202,0,0,0.000768514,500.423,4384,nan,nan,nan,double
ecm,Fuzzy-AKF,adaptive_kalman,evtol,nominal,2,0.00345206,0.000410466,0.0020283,0.0116089,-0.000137396,0,0,0.000785724,729.44,4816,nan,nan,nan,double
ecm,IMM,adaptive_kalman,evtol,nominal,2,0.0020092,0.000348645,0.0010819,0.00923598,-0.000518143,0,0,0.000786151,2077.72,4976,nan,nan,nan,double
ecm,MMAE,adaptive_kalman,evtol,nominal,2,0.00420724,0.00325606,0.00397416,0.00923648,-0.0015899,0,0,0.000801033,1776.14,13200,-0.00161992,nan,nan,double
ecm,Schmidt-KF,robust_kalman,evtol,nominal,2,0.00359341,0.00433876,0.00306319,0.00844,-0.00376434,0,0,0.00366528,1301.99,8856,nan,nan,nan,double
ecm,Hinf-EKF,robust_kalman,evtol,nominal,2,0.00186372,0.000327347,0.000925445,0.00948237,-0.000369472,0,0,0.000786542,798.294,4408,nan,nan,nan,double
ecm,Huber-EKF,robust_kalman,evtol,nominal,2,0.00145089,0.000350768,0.000912146,0.00827881,-0.000528421,0,0,0.000776776,642.049,4368,nan,nan,nan,double
ecm,MC-EKF,robust_kalman,evtol,nominal,2,0.00200817,0.000349425,0.0011036,0.00906392,-0.00052027,0,0,0.000782089,998.049,4384,nan,nan,nan,double
ecm,StudentT-KF,robust_kalman,evtol,nominal,2,0.00168889,0.000493965,0.000979333,0.00827881,-0.000668664,0,0,0.000762994,695.936,4568,nan,nan,nan,double
ecm,Constrained-EKF,robust_kalman,evtol,nominal,2,0.00198802,0.000450735,0.00105471,0.00922286,-0.000644311,0,0,0.000786304,585.481,4416,nan,nan,nan,double
ecm,ReducedOrder-EKF,robust_kalman,evtol,nominal,2,0.00220944,0.000694112,0.00143949,0.00872276,0.000640629,0,0,0.00073708,330.279,4272,nan,nan,nan,double
ecm,SVSF,robust_kalman,evtol,nominal,2,0.0015826,0.000436169,0.000916935,0.00660304,-0.000571992,0,0,0.000769422,582.625,4376,nan,nan,nan,double
ecm,Luenberger,observers,evtol,nominal,2,0.00189865,0.000749944,0.00133384,0.00582461,0.000988851,0,0,0.000810549,472.069,4632,nan,nan,nan,double
ecm,SSKF,observers,evtol,nominal,2,0.00189865,0.000749944,0.00133384,0.00582461,0.000988851,0,0,0.000810549,411.699,4632,nan,nan,nan,double
ecm,PI-Observer,observers,evtol,nominal,2,0.0025161,0.00088217,0.00156051,0.0113019,0.00134815,0,0,0.000892142,1472.93,4824,nan,nan,nan,double
ecm,SMO,observers,evtol,nominal,2,0.00193442,0.000767888,0.00135845,0.00598324,0.000987785,0,0,0.00081751,534.049,4800,nan,nan,nan,double
ecm,SMO-Adaptive,observers,evtol,nominal,2,0.00192605,0.000761408,0.00135293,0.00597097,0.000990226,0,0,0.000814003,514.94,4800,nan,nan,nan,double
ecm,SuperTwisting-SMO,observers,evtol,nominal,2,0.00263285,0.000844909,0.00162848,0.0126056,0.00079037,0,0,0.000783352,142.263,4280,nan,nan,nan,double
ecm,HGO,observers,evtol,nominal,2,0.00189865,0.000749944,0.00133384,0.00582461,0.000988851,0,0,0.000810549,476.223,4680,nan,nan,nan,double
ecm,ESO,observers,evtol,nominal,2,0.00252365,0.000924315,0.00159654,0.0113019,0.00131821,0,0,0.000814684,1557.3,4784,nan,nan,nan,double
ecm,UIO,observers,evtol,nominal,2,0.00177021,0.000618502,0.00111183,0.00844561,-0.000701249,0,0,0.00394674,580.757,5072,nan,nan,nan,double
ecm,DOB,observers,evtol,nominal,2,0.000740571,0.000223942,0.000477878,0.00267632,6.38532e-05,0,0,0.000892874,611.921,4784,nan,nan,nan,double
ecm,AdaptiveObserver,observers,evtol,nominal,2,0.0017646,0.000423538,0.00104373,0.00582071,0.000833716,0,0,0.000808272,926.008,4864,0.0158467,nan,nan,double
ecm,IntervalObserver,observers,evtol,nominal,2,0.00189865,0.000749944,0.00133384,0.00582461,0.000988851,0,0,0.000810549,798.181,9024,nan,0,0.27449,double
ecm,JointEKF,soh,evtol,nominal,2,0.00112399,0.000700986,0.00081846,0.00859916,0.000560899,0,0,0.000800442,1214.76,8752,0.0461548,nan,nan,double
ecm,JointUKF,soh,evtol,nominal,2,0.00133182,0.00119596,0.00100734,0.0398016,0.000153505,0.5,0,0.00107281,3098.31,9600,0.0397424,nan,nan,double
ecm,DualEKF,soh,evtol,nominal,2,0.00296477,0.00183389,0.0022196,0.00919322,-0.000864761,0,0,0.000786427,1271.98,4752,0.060848,nan,nan,double
ecm,DualUKF,soh,evtol,nominal,2,0.00165607,0.000702852,0.00123889,0.0397455,0.000286218,0.5,0,0.00109545,2370.7,5512,0.0371681,nan,nan,double
ecm,RLS-EKF,soh,evtol,nominal,2,0.00691302,0.00476198,0.00636932,0.0127497,0.00452128,0,0,0.00128937,496.431,8904,nan,nan,nan,double
ecm,AWTLS,soh,evtol,nominal,2,0.00198945,0.000480539,0.00106645,0.00922286,-0.000383741,0,0,0.000786361,519.973,8776,0.0297547,nan,nan,double
ecm,PF-Bootstrap,particle,evtol,nominal,2,0.00203128,0.00157179,0.00146314,0.00784156,-9.27377e-05,0,0,0.000835036,76386.7,46472,nan,nan,nan,double
ecm,PF-Fast,particle,evtol,nominal,2,0.00215164,0.00126194,0.00157811,0.00873471,-0.00051546,0,0,0.000902969,15997.8,9664,nan,nan,nan,double
ecm,PF-Regularized,particle,evtol,nominal,2,0.00195464,0.00182407,0.00140138,0.00871707,0.00146419,0,0,0.000824969,81850,46464,nan,nan,nan,double
ecm,PF-Auxiliary,particle,evtol,nominal,2,0.00174137,0.00134516,0.00128991,0.00880802,0.000542626,0,0,0.000857245,104352,54584,nan,nan,nan,double
ecm,RBPF,particle,evtol,nominal,2,0.00165112,0.000749681,0.00107385,0.00539568,-0.00103625,0,0,0.00079525,39833.1,34016,nan,nan,nan,double
ecm,UPF,particle,evtol,nominal,2,0.00757786,0.00338997,0.00434716,0.0502977,0.00413984,0,0,0.00126523,18518.4,25360,nan,nan,nan,double
ecm,EnKF,particle,evtol,nominal,2,0.00450055,0.001789,0.00266248,0.0351459,0.000363124,0.1,0,0.000810785,10271.5,6776,nan,nan,nan,double
ecm,ETKF,particle,evtol,nominal,2,0.00839598,0.00943839,0.00821168,0.0348696,-0.0112949,0.1,0,0.000836422,10512.6,5304,nan,nan,nan,double
ecm,GSF,particle,evtol,nominal,2,0.00270088,0.000402607,0.00147804,0.0104341,-0.000642127,0,0,0.000821205,1743.3,9192,nan,nan,nan,double
ecm,NN-Direct,learning,evtol,nominal,2,0.00892686,0.0121622,0.00536325,0.0437653,-0.0204286,0,0,nan,481.465,15152,nan,nan,nan,double
ecm,NN-EKF,learning,evtol,nominal,2,0.00871597,0.00273982,0.00612798,0.0289832,-0.00606881,200.4,0,0.000827524,1058.66,4376,nan,nan,nan,double
ecm,ELM-RLS-EKF,learning,evtol,nominal,2,0.00209694,0.000301731,0.00118834,0.00922286,-0.000319632,0,0,0.000773996,3276.21,11704,nan,nan,nan,double
ecm,MHE-RTI,optimization,evtol,nominal,2,0.00292043,0.000958973,0.00185193,0.012781,-0.00133543,0,0,0.000843245,17214.6,26928,nan,nan,nan,double
ecm,MHE,optimization,evtol,nominal,2,0.00254713,0.00147316,0.00180217,0.00970427,-0.00176813,0,0,0.000843059,32279.9,26928,nan,nan,nan,double
ecm,ERTS,smoothers,evtol,nominal,2,0.00133888,0.000395836,0.00101783,0.00304781,-0.000643991,0,0,0.000729419,902.622,12547032,nan,nan,nan,double
ecm,URTS,smoothers,evtol,nominal,2,0.00132081,0.000387062,0.00100087,0.00301239,-0.000642348,0,0,0.000732262,2461.78,12547056,nan,nan,nan,double
ecm,Batch-NLS,smoothers,evtol,nominal,2,0.00141863,0.000426837,0.00109101,0.0031416,-0.000549551,0,0,0.000726238,4693.87,17371352,nan,nan,nan,double
ecm,FixedLag-EKF,smoothers,evtol,nominal,2,0.00215717,0.000368938,0.00122066,0.00927776,-0.000585502,0,0,0.000786299,9915.15,19992,nan,nan,nan,double
ecm,CoulombCounting,baselines,evtol,nominal,3,0.00278581,0.00357847,0.00248219,0.00445006,-0.00445006,0,0,0.00339272,78.3608,4184,nan,nan,nan,double
ecm,OCVLookup,baselines,evtol,nominal,3,0.0154825,0.0131926,0.0129218,0.0442907,0.00270195,0,0,0.0118783,1306.59,4192,nan,nan,nan,double
ecm,CoulombOCVHybrid,baselines,evtol,nominal,3,0.00284768,0.00171805,0.0025892,0.00501049,0.000665013,0,0,0.00181857,211.631,4192,nan,nan,nan,double
ecm,EKF,kalman,evtol,nominal,3,0.00129554,0.000555418,0.000788199,0.00964518,-0.000851062,0,0,0.000798701,476.165,4336,nan,nan,nan,double
ecm,UKF,kalman,evtol,nominal,3,0.00201588,0.000429758,0.00109978,0.0407864,-0.000774618,0.5,0,0.00108016,1439.02,4776,nan,nan,nan,double
ecm,LKF,kalman,evtol,nominal,3,0.0326937,0.0118851,0.024599,0.0636792,-0.0101137,0,0,0.00114943,327.006,4680,nan,nan,nan,double
ecm,IEKF,kalman,evtol,nominal,3,0.00155893,0.000428862,0.000971381,0.00957108,-0.00080986,0,0,0.000798516,592.28,4336,nan,nan,nan,double
ecm,CKF,kalman,evtol,nominal,3,0.000882519,0.00054023,0.000558716,0.0124226,-0.000790107,0,0,0.000807872,1250.7,4560,nan,nan,nan,double
ecm,SCKF,kalman,evtol,nominal,3,0.000882519,0.00054023,0.000558716,0.0124226,-0.000790107,0,0,0.000807872,1578.46,4696,nan,nan,nan,double
ecm,CKF5,kalman,evtol,nominal,3,0.00082621,0.000558476,0.000518215,0.0170456,-0.000797037,0,0,0.000815496,4012.49,5624,nan,nan,nan,double
ecm,CDKF,kalman,evtol,nominal,3,0.00082621,0.000558476,0.000518215,0.0170456,-0.000797037,0,0,0.000815496,1375.18,4312,nan,nan,nan,double
ecm,GHKF,kalman,evtol,nominal,3,0.00082621,0.000558476,0.000518215,0.0170456,-0.000797037,0,0,0.000815496,11989.9,10784,nan,nan,nan,double
ecm,IPLF,kalman,evtol,nominal,3,0.00323293,0.000575477,0.00144605,0.0365461,-0.000863748,0.2,0,0.00108436,2033.02,4784,nan,nan,nan,double
ecm,EIF,kalman,evtol,nominal,3,0.00129554,0.000555418,0.000788199,0.00964518,-0.000851062,0,0,0.000798701,1220.97,4472,nan,nan,nan,double
ecm,SR-EKF,kalman,evtol,nominal,3,0.00129554,0.000555418,0.000788199,0.00964518,-0.000851062,0,0,0.000798701,824.033,4440,nan,nan,nan,double
ecm,SR-UKF,kalman,evtol,nominal,3,0.00201588,0.000429758,0.00109978,0.0407864,-0.000774618,0.5,0,0.00108016,1551.7,4896,nan,nan,nan,double
ecm,UD-EKF,kalman,evtol,nominal,3,0.00129554,0.000555418,0.000788199,0.00964518,-0.000851062,0,0,0.000798701,483.326,4480,nan,nan,nan,double
ecm,SO-EKF,kalman,evtol,nominal,3,0.00345342,0.000459215,0.00211653,0.0401818,-0.000486115,0.5,0,0.00104402,4188.97,4496,nan,nan,nan,double
ecm,SageHusa-AKF,adaptive_kalman,evtol,nominal,3,0.00233192,0.000389043,0.00138517,0.00964518,-0.000746573,0,0,0.000798583,541.075,4808,nan,nan,nan,double
ecm,IAE-AKF,adaptive_kalman,evtol,nominal,3,0.00214928,0.000387693,0.00126833,0.00964518,-0.000748469,0,0,0.000796608,497.235,5040,nan,nan,nan,double
ecm,VB-AKF,adaptive_kalman,evtol,nominal,3,0.00117177,0.000538495,0.000732451,0.00964518,-0.000828947,0,0,0.000796924,871.7,4408,nan,nan,nan,double
ecm,STF,adaptive_kalman,evtol,nominal,3,0.00245118,0.00110408,0.00158039,0.0228104,0.00115237,0,0,0.000902603,532.424,4680,nan,nan,nan,double
ecm,Fading-EKF,adaptive_kalman,evtol,nominal,3,0.00203557,0.000537191,0.00125692,0.00964518,0.000363632,0,0,0.00078087,500.597,4384,nan,nan,nan,double
