plant,estimator,group,profile,scenario,seed,rmse,rmse_ss,mae,max_err,final_err,conv_time,diverged,rmse_v,ns_per_step,bytes,capacity_err_end,bound_violation,bound_width,real_type
spm,DualEKF,soh,evtol,init_error,3,0.0210068,0.00931358,0.0169829,0.0419392,0.012744,0,0,0.00210096,1156.03,4752,0.448092,nan,nan,double
spm,DualUKF,soh,evtol,init_error,3,0.0357482,0.0191468,0.0311925,0.0668695,0.0122768,1370.1,0,0.00203379,2210.8,5512,1.01665,nan,nan,double
spm,RLS-EKF,soh,evtol,init_error,3,0.0382638,0.0392456,0.0373867,0.0454307,-0.0378309,0,0,0.0022545,467.077,8904,nan,nan,nan,double
spm,AWTLS,soh,evtol,init_error,3,0.0317948,0.0258997,0.030075,0.0472637,-0.0124969,0,0,0.0021887,456.59,8776,0.34006,nan,nan,double
spm,PF-Bootstrap,particle,evtol,init_error,3,0.0167289,0.0107331,0.0124323,0.0636437,0.00662593,180.7,0,0.00222345,74264.2,46472,nan,nan,nan,double
spm,PF-Fast,particle,evtol,init_error,3,0.0121875,0.0078772,0.00901225,0.098709,0.0097347,6.2,0,0.00228703,15725.9,9664,nan,nan,nan,double
spm,PF-Regularized,particle,evtol,init_error,3,0.0193587,0.00918187,0.0153468,0.0636437,0.0102932,444.8,0,0.00223995,79652.2,46464,nan,nan,nan,double
spm,PF-Auxiliary,particle,evtol,init_error,3,0.0224463,0.0126322,0.0177055,0.0636376,0.0183408,447.8,0,0.00228055,100126,54584,nan,nan,nan,double
spm,RBPF,particle,evtol,init_error,3,0.064128,0.05491,0.0627981,0.0986221,-0.0484539,-1,0,0.00212051,39803.1,34016,nan,nan,nan,double
spm,UPF,particle,evtol,init_error,3,0.0161599,0.00974621,0.0124355,0.0986067,0.00721746,459,0,0.00232002,18390.8,25360,nan,nan,nan,double
spm,EnKF,particle,evtol,init_error,3,0.0336537,0.0203275,0.0256338,0.0785069,-0.016625,480.1,0,0.00208424,10145.7,6776,nan,nan,nan,double
spm,ETKF,particle,evtol,init_error,3,0.0659327,0.0653749,0.0658717,0.082271,-0.0625929,-1,0,0.002182,10527.8,5304,nan,nan,nan,double
spm,GSF,particle,evtol,init_error,3,0.0397509,0.0376816,0.0379997,0.0798722,-0.0359122,0.1,0,0.00216089,1662.15,9192,nan,nan,nan,double
spm,NN-Direct,learning,evtol,init_error,3,0.0425984,0.0517493,0.0377044,0.110653,0.0110407,0,0,nan,491.386,15152,nan,nan,nan,double
spm,NN-EKF,learning,evtol,init_error,3,0.0241797,0.0252585,0.0239123,0.026556,-0.0240281,0,0,0.00228894,1022.72,4376,nan,nan,nan,double
spm,ELM-RLS-EKF,learning,evtol,init_error,3,0.0348382,0.0349617,0.0341866,0.0425112,-0.033311,0,0,0.00210806,3219.44,11704,nan,nan,nan,double
spm,MHE-RTI,optimization,evtol,init_error,3,0.0430849,0.0441955,0.041047,0.05292,-0.0376482,0,0,0.00218506,16529.8,26928,nan,nan,nan,double
spm,MHE,optimization,evtol,init_error,3,0.033782,0.0349739,0.0323705,0.0406156,-0.0281734,0,0,0.00218611,29132.1,26928,nan,nan,nan,double
spm,ERTS,smoothers,evtol,init_error,3,0.0347359,0.0352403,0.0347297,0.0360162,-0.0360162,-1,0,0.00119217,857.861,12547032,nan,nan,nan,double
spm,URTS,smoothers,evtol,init_error,3,0.0437177,0.0442241,0.043713,0.0450625,-0.0450281,-1,0,0.000988981,2351.2,12547056,nan,nan,nan,double
spm,Batch-NLS,smoothers,evtol,init_error,3,0.0340664,0.0346884,0.0340576,0.0355765,-0.0355765,-1,0,0.000846073,4385.49,17371352,nan,nan,nan,double
spm,FixedLag-EKF,smoothers,evtol,init_error,3,0.0379251,0.0383483,0.0370864,0.0466032,-0.035964,0,0,0.00219188,10064.5,19992,nan,nan,nan,double
spm,CoulombCounting,baselines,evtol,current_bias,1,0.0252316,0.0330686,0.0220344,0.0429777,-0.0429777,0,0,0.0294497,75.3562,4184,nan,nan,nan,double
spm,OCVLookup,baselines,evtol,current_bias,1,0.0221686,0.0250279,0.0181627,0.0673356,0.016909,0,0,0.0126851,1312.23,4192,nan,nan,nan,double
spm,CoulombOCVHybrid,baselines,evtol,current_bias,1,0.0221498,0.0290881,0.0188504,0.0395159,0.00180937,0,0,0.026879,205.465,4192,nan,nan,nan,double
spm,EKF,kalman,evtol,current_bias,1,0.0500313,0.0576971,0.0473962,0.0657641,-0.0638664,0,0,0.00111608,451.825,4336,nan,nan,nan,double
spm,UKF,kalman,evtol,current_bias,1,0.0508838,0.0580602,0.0482968,0.0661182,-0.0632926,0.4,0,0.00135645,1367.06,4776,nan,nan,nan,double
spm,LKF,kalman,evtol,current_bias,1,0.0196457,0.0265507,0.0161314,0.0406933,-0.0406152,0,0,0.00112367,324.177,4680,nan,nan,nan,double
spm,IEKF,kalman,evtol,current_bias,1,0.0503264,0.0584129,0.0478759,0.0660375,-0.0642042,0,0,0.00109829,568.947,4336,nan,nan,nan,double
spm,CKF,kalman,evtol,current_bias,1,0.0608911,0.0665732,0.05832,0.074345,-0.0704735,0,0,0.00111435,1196.96,4560,nan,nan,nan,double
spm,SCKF,kalman,evtol,current_bias,1,0.0608911,0.0665732,0.05832,0.074345,-0.0704735,0,0,0.00111435,1500.88,4696,nan,nan,nan,double
spm,CKF5,kalman,evtol,current_bias,1,0.0608975,0.0666543,0.0583133,0.0746772,-0.0708802,0,0,0.00112202,3779.49,5624,nan,nan,nan,double
spm,CDKF,kalman,evtol,current_bias,1,0.0608975,0.0666543,0.0583133,0.0746772,-0.0708802,0,0,0.00112202,1300.02,4312,nan,nan,nan,double
spm,GHKF,kalman,evtol,current_bias,1,0.0608975,0.0666543,0.0583133,0.0746772,-0.0708802,0,0,0.00112202,11362.7,10784,nan,nan,nan,double
spm,IPLF,kalman,evtol,current_bias,1,0.0545977,0.0627182,0.0520559,0.071546,-0.0699446,0.2,0,0.00135598,1937.63,4784,nan,nan,nan,double
spm,EIF,kalman,evtol,current_bias,1,0.0500313,0.0576971,0.0473962,0.0657641,-0.0638664,0,0,0.00111608,1188.38,4472,nan,nan,nan,double
spm,SR-EKF,kalman,evtol,current_bias,1,0.0500313,0.0576971,0.0473962,0.0657641,-0.0638664,0,0,0.00111608,788.852,4440,nan,nan,nan,double
spm,SR-UKF,kalman,evtol,current_bias,1,0.0508838,0.0580602,0.0482968,0.0661182,-0.0632926,0.4,0,0.00135645,1465.87,4896,nan,nan,nan,double
spm,UD-EKF,kalman,evtol,current_bias,1,0.0500313,0.0576971,0.0473962,0.0657641,-0.0638664,0,0,0.00111608,459.806,4480,nan,nan,nan,double
spm,SO-EKF,kalman,evtol,current_bias,1,0.0503064,0.0583899,0.0478749,0.0659475,-0.064184,0.4,0,0.00131083,3963.8,4496,nan,nan,nan,double
spm,SageHusa-AKF,adaptive_kalman,evtol,current_bias,1,0.0479973,0.054948,0.0456396,0.0620914,-0.0604716,0,0,0.00133752,496.443,4808,nan,nan,nan,double
spm,IAE-AKF,adaptive_kalman,evtol,current_bias,1,0.0501339,0.057198,0.0476387,0.0640595,-0.0622389,0,0,0.00164262,464.111,5040,nan,nan,nan,double
spm,VB-AKF,adaptive_kalman,evtol,current_bias,1,0.0517075,0.0589475,0.0491656,0.0660138,-0.0640185,0,0,0.00128441,826.545,4408,nan,nan,nan,double
spm,STF,adaptive_kalman,evtol,current_bias,1,0.0104134,0.00651073,0.00626054,0.063167,0.00678519,0,0,0.000998616,496.329,4680,nan,nan,nan,double
spm,Fading-EKF,adaptive_kalman,evtol,current_bias,1,0.00755969,0.00729496,0.00670984,0.0230521,-0.00510665,0,0,0.00120965,464.999,4384,nan,nan,nan,double
spm,Fuzzy-AKF,adaptive_kalman,evtol,current_bias,1,0.0483351,0.05539,0.0458634,0.0620531,-0.0591484,0,0,0.00177893,680.224,4816,nan,nan,nan,double
spm,IMM,adaptive_kalman,evtol,current_bias,1,0.0336136,0.0399061,0.0316021,0.0448897,-0.0443554,0,0,0.00123021,1931.71,4976,nan,nan,nan,double
spm,MMAE,adaptive_kalman,evtol,current_bias,1,0.0573709,0.0632038,0.0546097,0.0670698,-0.0651227,0,0,0.00112912,1686.13,13200,-0.0165092,nan,nan,double
spm,Schmidt-KF,robust_kalman,evtol,current_bias,1,0.0090879,0.00719525,0.00749657,0.0199687,0.00909062,0,0,0.0105702,1232.4,8856,nan,nan,nan,double
spm,Hinf-EKF,robust_kalman,evtol,current_bias,1,0.0478982,0.0490143,0.0423427,0.134009,0.00168074,0,0,0.00111022,741.399,4408,nan,nan,nan,double
spm,Huber-EKF,robust_kalman,evtol,current_bias,1,0.0492174,0.0567244,0.0465899,0.0642503,-0.0622983,0,0,0.00128897,618.851,4368,nan,nan,nan,double
spm,MC-EKF,robust_kalman,evtol,current_bias,1,0.0489382,0.0567671,0.0462281,0.0658952,-0.0641319,0,0,0.00120737,938.841,4384,nan,nan,nan,double
spm,StudentT-KF,robust_kalman,evtol,current_bias,1,0.0505661,0.0575195,0.0479581,0.0644391,-0.0625916,0,0,0.00141189,674.928,4568,nan,nan,nan,double
spm,Constrained-EKF,robust_kalman,evtol,current_bias,1,0.0500313,0.0576971,0.0473962,0.0657641,-0.0638664,0,0,0.00111608,556.643,4416,nan,nan,nan,double
spm,ReducedOrder-EKF,robust_kalman,evtol,current_bias,1,0.0074377,0.00855579,0.00536685,0.0162511,0.012953,0,0,0.00188721,309.389,4272,nan,nan,nan,double
spm,SVSF,robust_kalman,evtol,current_bias,1,0.0504064,0.0578483,0.0477967,0.0660889,-0.0639463,0,0,0.00115028,555.57,4376,nan,nan,nan,double
spm,Luenberger,observers,evtol,current_bias,1,0.00706565,0.00602491,0.00465795,0.0343598,0.00749006,0,0,0.00113611,323.339,4632,nan,nan,nan,double
spm,SSKF,observers,evtol,current_bias,1,0.00706565,0.00602491,0.00465795,0.0343598,0.00749006,0,0,0.00113611,316.004,4632,nan,nan,nan,double
spm,PI-Observer,observers,evtol,current_bias,1,0.0137403,0.0147134,0.0105456,0.0570033,0.0164094,0,0,0.00114685,1334.27,4824,nan,nan,nan,double
spm,SMO,observers,evtol,current_bias,1,0.00741875,0.00649488,0.00489598,0.035869,0.00820428,0,0,0.00112599,370.79,4800,nan,nan,nan,double
spm,SMO-Adaptive,observers,evtol,current_bias,1,0.00705575,0.00579322,0.00456805,0.0352632,0.00715974,0,0,0.00113091,359.918,4800,nan,nan,nan,double
spm,SuperTwisting-SMO,observers,evtol,current_bias,1,0.0127998,0.014193,0.00971917,0.0500473,0.0157807,0,0,0.00327532,134.237,4280,nan,nan,nan,double
spm,HGO,observers,evtol,current_bias,1,0.00706565,0.00602491,0.00465795,0.0343598,0.00749006,0,0,0.00113611,326.583,4680,nan,nan,nan,double
spm,ESO,observers,evtol,current_bias,1,0.0129269,0.0143539,0.0100574,0.0493429,0.014936,0,0,0.00109988,1265.27,4784,nan,nan,nan,double
spm,UIO,observers,evtol,current_bias,1,0.00569993,0.00473396,0.00392263,0.100079,0.00642885,20.8,0,0.00846485,451.062,5072,nan,nan,nan,double
spm,DOB,observers,evtol,current_bias,1,0.00997942,0.00976633,0.00666317,0.0454725,0.0143714,0,0,0.00109024,810.334,4784,nan,nan,nan,double
spm,AdaptiveObserver,observers,evtol,current_bias,1,0.00660622,0.00361335,0.00433048,0.031028,0.00470296,0,0,0.00102928,682.354,4864,0.000231835,nan,nan,double
spm,IntervalObserver,observers,evtol,current_bias,1,0.00706565,0.00602491,0.00465795,0.0343598,0.00749006,0,0,0.00113611,657.728,9024,nan,0,0.338706,double
spm,JointEKF,soh,evtol,current_bias,1,0.029821,0.0305862,0.0280558,0.0444601,-0.022272,0,0,0.000843114,1140.56,8752,0.0964585,nan,nan,double
spm,JointUKF,soh,evtol,current_bias,1,0.0281323,0.0214355,0.0251453,0.0574664,-0.0109188,0.4,0,0.00112315,2993.29,9600,0.321597,nan,nan,double
spm,DualEKF,soh,evtol,current_bias,1,0.0240625,0.0141901,0.0203248,0.0426522,0.00702302,0,0,0.000847021,1167.88,4752,0.836029,nan,nan,double
spm,DualUKF,soh,evtol,current_bias,1,0.0612876,0.0641369,0.0577808,0.0715772,-0.042923,0.4,0,0.00118548,2234.65,5512,1.01606,nan,nan,double
spm,RLS-EKF,soh,evtol,current_bias,1,0.0575381,0.065198,0.0548035,0.0706442,-0.0672701,0,0,0.00101015,462.733,8904,nan,nan,nan,double
spm,AWTLS,soh,evtol,current_bias,1,0.0437686,0.0472005,0.0418077,0.0485473,-0.0450856,0,0,0.00110922,451.057,8776,0.284428,nan,nan,double
spm,PF-Bootstrap,particle,evtol,current_bias,1,0.0112476,0.013248,0.00780506,0.0372399,0.0211191,0,0,0.00116176,74834.5,46472,nan,nan,nan,double
spm,PF-Fast,particle,evtol,current_bias,1,0.0104746,0.00656891,0.00704398,0.0474765,0.00758015,0,0,0.0010848,15658.4,9664,nan,nan,nan,double
spm,PF-Regularized,particle,evtol,current_bias,1,0.00885328,0.00731725,0.00647067,0.0423356,0.00585929,0,0,0.0011633,79534.5,46464,nan,nan,nan,double
spm,PF-Auxiliary,particle,evtol,current_bias,1,0.0108701,0.00806556,0.00833511,0.0353254,0.00762057,0,0,0.00127473,99693,54584,nan,nan,nan,double
spm,RBPF,particle,evtol,current_bias,1,0.0237074,0.0294242,0.0217416,0.03381,-0.0285273,0,0,0.00108309,39964.6,34016,nan,nan,nan,double
spm,UPF,particle,evtol,current_bias,1,0.0163911,0.0182503,0.0131959,0.0632385,0.0248646,0,0,0.00134412,18447.4,25360,nan,nan,nan,double
spm,EnKF,particle,evtol,current_bias,1,0.0229699,0.0135288,0.014684,0.0674485,-0.00842794,0.1,0,0.00109156,10047.1,6776,nan,nan,nan,double
spm,ETKF,particle,evtol,current_bias,1,0.0647058,0.0746102,0.0621916,0.0830589,-0.0817787,0.1,0,0.00116587,10387.6,5304,nan,nan,nan,double
spm,GSF,particle,evtol,current_bias,1,0.037585,0.0403122,0.0343831,0.0746533,-0.045499,0,0,0.00114687,1664.78,9192,nan,nan,nan,double
spm,NN-Direct,learning,evtol,current_bias,1,0.0345552,0.0416033,0.0300232,0.0959012,0.00359555,0,0,nan,490.413,15152,nan,nan,nan,double
spm,NN-EKF,learning,evtol,current_bias,1,0.0421867,0.0499117,0.040465,0.0582969,-0.0573794,0.1,0,0.00134968,1032.64,4376,nan,nan,nan,double
spm,ELM-RLS-EKF,learning,evtol,current_bias,1,0.0387033,0.0457945,0.0364473,0.0513626,-0.0512167,0,0,0.000878307,3215.71,11704,nan,nan,nan,double
spm,MHE-RTI,optimization,evtol,current_bias,1,0.0756698,0.0828077,0.072172,0.0923498,-0.0840588,0,0,0.0010839,16653.8,26928,nan,nan,nan,double
spm,MHE,optimization,evtol,current_bias,1,0.0459871,0.05341,0.0439045,0.0601336,-0.0583416,0,0,0.0010825,28463.9,26928,nan,nan,nan,double
spm,ERTS,smoothers,evtol,current_bias,1,0.0465696,0.0547924,0.0452871,0.0638664,-0.0638664,-1,0,0.00195176,856.423,12547032,nan,nan,nan,double
spm,URTS,smoothers,evtol,current_bias,1,0.0461413,0.0542812,0.044874,0.0632926,-0.0632926,-1,0,0.00217736,2329.95,12547056,nan,nan,nan,double
spm,Batch-NLS,smoothers,evtol,current_bias,1,0.0408279,0.0489546,0.0393405,0.0581667,-0.0581667,-1,0,0.00088004,4349.14,17371352,nan,nan,nan,double
spm,FixedLag-EKF,smoothers,evtol,current_bias,1,0.0496503,0.0573559,0.0470013,0.065626,-0.0637957,0,0,0.00111608,9939.6,19992,nan,nan,nan,double
spm,CoulombCounting,baselines,evtol,current_bias,2,0.0251634,0.0329899,0.0219655,0.042852,-0.042852,0,0,0.0291262,74.488,4184,nan,nan,nan,double
spm,OCVLookup,baselines,evtol,current_bias,2,0.021708,0.0243525,0.0177885,0.0660679,0.0163441,0,0,0.0124542,1302.91,4192,nan,nan,nan,double
spm,CoulombOCVHybrid,baselines,evtol,current_bias,2,0.0219723,0.0288644,0.018689,0.0389914,0.00152824,0,0,0.0265189,204.685,4192,nan,nan,nan,double
spm,EKF,kalman,evtol,current_bias,2,0.0466831,0.0546234,0.0442342,0.0621793,-0.0607638,0,0,0.00108837,452.427,4336,nan,nan,nan,double
spm,UKF,kalman,evtol,current_bias,2,0.0587056,0.066177,0.0557738,0.0734085,-0.070761,0.4,0,0.00133175,1368.49,4776,nan,nan,nan,double
spm,LKF,kalman,evtol,current_bias,2,0.0193519,0.0261723,0.0158654,0.0402066,-0.040085,0,0,0.00110017,323.455,4680,nan,nan,nan,double
spm,IEKF,kalman,evtol,current_bias,2,0.0525274,0.0602573,0.0500548,0.0694566,-0.0675309,0,0,0.00110025,569.152,4336,nan,nan,nan,double
spm,CKF,kalman,evtol,current_bias,2,0.0595785,0.0659549,0.0569202,0.0742318,-0.0712588,0,0,0.0011009,1197.92,4560,nan,nan,nan,double
spm,SCKF,kalman,evtol,current_bias,2,0.0595785,0.0659549,0.0569202,0.0742318,-0.0712588,0,0,0.0011009,1515.24,4696,nan,nan,nan,double
spm,CKF5,kalman,evtol,current_bias,2,0.0592047,0.0656988,0.0565202,0.0738882,-0.070966,0.1,0,0.00110721,3767.61,5624,nan,nan,nan,double
spm,CDKF,kalman,evtol,current_bias,2,0.0592047,0.0656988,0.0565202,0.0738882,-0.070966,0.1,0,0.00110721,1296.17,4312,nan,nan,nan,double
spm,GHKF,kalman,evtol,current_bias,2,0.0592047,0.0656988,0.0565202,0.0738882,-0.070966,0.1,0,0.00110721,11311,10784,nan,nan,nan,double
spm,IPLF,kalman,evtol,current_bias,2,0.0514809,0.0592223,0.0488804,0.0689648,-0.0681223,0.2,0,0.00134911,1939.5,4784,nan,nan,nan,double
spm,EIF,kalman,evtol,current_bias,2,0.0466831,0.0546234,0.0442342,0.0621793,-0.0607638,0,0,0.00108837,1182.08,4472,nan,nan,nan,double
spm,SR-EKF,kalman,evtol,current_bias,2,0.0466831,0.0546234,0.0442342,0.0621793,-0.0607638,0,0,0.00108837,786.267,4440,nan,nan,nan,double
spm,SR-UKF,kalman,evtol,current_bias,2,0.0587056,0.066177,0.0557738,0.0734085,-0.070761,0.4,0,0.00133175,1458.92,4896,nan,nan,nan,double
spm,UD-EKF,kalman,evtol,current_bias,2,0.0466831,0.0546234,0.0442342,0.0621793,-0.0607638,0,0,0.00108837,456.44,4480,nan,nan,nan,double
spm,SO-EKF,kalman,evtol,current_bias,2,0.0469032,0.0543805,0.0446477,0.0623809,-0.0613469,0.5,0,0.00131124,3935.78,4496,nan,nan,nan,double
spm,SageHusa-AKF,adaptive_kalman,evtol,current_bias,2,0.0497635,0.0572505,0.0473989,0.0642756,-0.063563,0,0,0.00122916,507.944,4808,nan,nan,nan,double
spm,IAE-AKF,adaptive_kalman,evtol,current_bias,2,0.045613,0.0526267,0.0434778,0.0587315,-0.0579668,0,0,0.0015278,470.158,5040,nan,nan,nan,double
spm,VB-AKF,adaptive_kalman,evtol,current_bias,2,0.0457857,0.0530329,0.0434051,0.059505,-0.0587919,0,0,0.00128401,840.247,4408,nan,nan,nan,double
spm,STF,adaptive_kalman,evtol,current_bias,2,0.0108614,0.0059784,0.00716768,0.058068,0.00566608,0,0,0.00098211,503.132,4680,nan,nan,nan,double
spm,Fading-EKF,adaptive_kalman,evtol,current_bias,2,0.0101547,0.00995237,0.00941446,0.0186767,-0.00674189,0,0,0.00117997,475.518,4384,nan,nan,nan,double
spm,Fuzzy-AKF,adaptive_kalman,evtol,current_bias,2,0.0356275,0.0428031,0.0334672,0.0482627,-0.0478382,0,0,0.00205395,703.03,4816,nan,nan,nan,double
spm,IMM,adaptive_kalman,evtol,current_bias,2,0.037378,0.0446163,0.035167,0.0516662,-0.0513126,0,0,0.00118284,1959.07,4976,nan,nan,nan,double
spm,MMAE,adaptive_kalman,evtol,current_bias,2,0.0521428,0.0589372,0.0496079,0.0635224,-0.0620814,0,0,0.00110496,1687.74,13200,-0.0161973,nan,nan,double
spm,Schmidt-KF,robust_kalman,evtol,current_bias,2,0.00827031,0.00598921,0.00638036,0.0208747,0.0051766,0,0,0.0101227,1235.5,8856,nan,nan,nan,double
spm,Hinf-EKF,robust_kalman,evtol,current_bias,2,0.0396958,0.0450348,0.0381558,0.0487762,-0.0386652,0,0,0.00108068,746.637,4408,nan,nan,nan,double
spm,Huber-EKF,robust_kalman,evtol,current_bias,2,0.0426098,0.0500986,0.0401563,0.0573673,-0.0560831,0,0,0.00128887,616.773,4368,nan,nan,nan,double
spm,MC-EKF,robust_kalman,evtol,current_bias,2,0.0419795,0.0497336,0.0394569,0.0569469,-0.0557672,0,0,0.00116267,935.061,4384,nan,nan,nan,double
spm,StudentT-KF,robust_kalman,evtol,current_bias,2,0.048633,0.0559879,0.0461305,0.0627084,-0.0615398,0,0,0.00134506,669.76,4568,nan,nan,nan,double
spm,Constrained-EKF,robust_kalman,evtol,current_bias,2,0.0466831,0.0546234,0.0442342,0.0621793,-0.0607638,0,0,0.00108837,556.497,4416,nan,nan,nan,double
spm,ReducedOrder-EKF,robust_kalman,evtol,current_bias,2,0.00728197,0.00816608,0.0052145,0.015715,0.0124742,0,0,0.00185928,309.156,4272,nan,nan,nan,double
spm,SVSF,robust_kalman,evtol,current_bias,2,0.0512516,0.0587559,0.0485807,0.0669701,-0.0655305,0,0,0.00114224,553.834,4376,nan,nan,nan,double
spm,Luenberger,observers,evtol,current_bias,2,0.00669519,0.0052078,0.00430822,0.0328379,0.00668867,0,0,0.0011152,342.462,4632,nan,nan,nan,double
spm,SSKF,observers,evtol,current_bias,2,0.00669519,0.0052078,0.00430822,0.0328379,0.00668867,0,0,0.0011152,334.788,4632,nan,nan,nan,double
spm,PI-Observer,observers,evtol,current_bias,2,0.0134115,0.0141,0.0102549,0.0557151,0.0156707,0,0,0.00112195,1207,4824,nan,nan,nan,double
spm,SMO,observers,evtol,current_bias,2,0.00721042,0.00610124,0.00473792,0.0345131,0.00788828,0,0,0.00110655,373.705,4800,nan,nan,nan,double
spm,SMO-Adaptive,observers,evtol,current_bias,2,0.00695617,0.00564762,0.0045163,0.0338367,0.00732765,0,0,0.00111008,352.38,4800,nan,nan,nan,double
spm,SuperTwisting-SMO,observers,evtol,current_bias,2,0.0125608,0.0137061,0.00952597,0.0470152,0.0151592,0,0,0.00318963,134.892,4280,nan,nan,nan,double
spm,HGO,observers,evtol,current_bias,2,0.00669519,0.0052078,0.00430822,0.0328379,0.00668867,0,0,0.0011152,343.612,4680,nan,nan,nan,double
spm,ESO,observers,evtol,current_bias,2,0.0126988,0.0139793,0.00981131,0.0471317,0.0159153,0,0,0.0010776,1227.27,4784,nan,nan,nan,double
spm,UIO,observers,evtol,current_bias,2,0.00655229,0.00412063,0.00482401,0.100084,0.00363401,16.8,0,0.00720201,455.696,5072,nan,nan,nan,double
spm,DOB,observers,evtol,current_bias,2,0.00966763,0.00921818,0.0064302,0.0440494,0.0135954,0,0,0.00107308,810.761,4784,nan,nan,nan,double
spm,AdaptiveObserver,observers,evtol,current_bias,2,0.00663349,0.0037588,0.00440105,0.0296922,0.00525835,0,0,0.00102008,675.001,4864,0.000166296,nan,nan,double
spm,IntervalObserver,observers,evtol,current_bias,2,0.00669519,0.0052078,0.00430822,0.0328379,0.00668867,0,0,0.0011152,676.711,9024,nan,0,0.339313,double
spm,JointEKF,soh,evtol,current_bias,2,0.0349652,0.0348736,0.0328582,0.0541774,-0.027163,0,0,0.000845156,1153.03,8752,0.122941,nan,nan,double
spm,JointUKF,soh,evtol,current_bias,2,0.0228042,0.0110049,0.0179251,0.0581079,0.000427688,0.4,0,0.00111015,3017.59,9600,0.479361,nan,nan,double
spm,DualEKF,soh,evtol,current_bias,2,0.0244793,0.0156852,0.0209591,0.040732,0.00358224,0,0,0.000855979,1170.7,4752,0.817593,nan,nan,double
spm,DualUKF,soh,evtol,current_bias,2,0.0523935,0.0509578,0.0490392,0.0645195,-0.0285333,0.4,0,0.00116143,2214.09,5512,1.07553,nan,nan,double
spm,RLS-EKF,soh,evtol,current_bias,2,0.0472486,0.0548588,0.0447608,0.0612488,-0.0605689,0,0,0.00109137,464.933,8904,nan,nan,nan,double
spm,AWTLS,soh,evtol,current_bias,2,0.0414995,0.0460922,0.0397204,0.047571,-0.0453884,0,0,0.00108244,451.516,8776,0.228581,nan,nan,double
spm,PF-Bootstrap,particle,evtol,current_bias,2,0.0129288,0.00847631,0.0109097,0.037974,0.0120108,364.4,0,0.00112477,75033.9,46472,nan,nan,nan,double
spm,PF-Fast,particle,evtol,current_bias,2,0.0124681,0.00864833,0.00852604,0.0419184,0.014459,358.1,0,0.00105506,15648.6,9664,nan,nan,nan,double
spm,PF-Regularized,particle,evtol,current_bias,2,0.00844282,0.00515465,0.00522212,0.0460692,0.0062244,0,0,0.00110729,79569.6,46464,nan,nan,nan,double
spm,PF-Auxiliary,particle,evtol,current_bias,2,0.00753318,0.0071216,0.00624599,0.0202303,0.00940826,0,0,0.00123651,99889.8,54584,nan,nan,nan,double
spm,RBPF,particle,evtol,current_bias,2,0.0150946,0.0187787,0.0121712,0.0403648,-0.0227948,0,0,0.00107076,39941.3,34016,nan,nan,nan,double
spm,UPF,particle,evtol,current_bias,2,0.0203324,0.0163898,0.0157687,0.0685869,0.012254,388.2,0,0.00133411,18501.6,25360,nan,nan,nan,double
spm,EnKF,particle,evtol,current_bias,2,0.0242096,0.0127103,0.01858,0.0617565,-0.00047055,509.6,0,0.00110562,9922.78,6776,nan,nan,nan,double
spm,ETKF,particle,evtol,current_bias,2,0.0653059,0.0767881,0.0621813,0.0876856,-0.0867451,0.1,0,0.00114223,10423,5304,nan,nan,nan,double
spm,GSF,particle,evtol,current_bias,2,0.0361036,0.0381232,0.0325543,0.0767849,-0.0432735,0,0,0.00112433,1655.78,9192,nan,nan,nan,double
spm,NN-Direct,learning,evtol,current_bias,2,0.0341327,0.0410841,0.0296706,0.0941014,0.000965552,0,0,nan,488.087,15152,nan,nan,nan,double
spm,NN-EKF,learning,evtol,current_bias,2,0.0405518,0.0480639,0.0389151,0.0552345,-0.0552163,0.1,0,0.00131709,1022.7,4376,nan,nan,nan,double
spm,ELM-RLS-EKF,learning,evtol,current_bias,2,0.0372739,0.0446542,0.0350369,0.0510617,-0.0504973,0,0,0.000865962,3233.34,11704,nan,nan,nan,double
spm,MHE-RTI,optimization,evtol,current_bias,2,0.0520046,0.0600581,0.0496047,0.0694108,-0.0671423,0,0,0.00106353,16571.7,26928,nan,nan,nan,double
spm,MHE,optimization,evtol,current_bias,2,0.0578106,0.0655001,0.0548132,0.0771002,-0.0729374,0,0,0.00106675,28545.9,26928,nan,nan,nan,double
spm,ERTS,smoothers,evtol,current_bias,2,0.0436,0.0516776,0.0422562,0.0607638,-0.0607638,-1,0,0.0023816,854.793,12547032,nan,nan,nan,double
spm,URTS,smoothers,evtol,current_bias,2,0.0536947,0.0618581,0.0526464,0.070761,-0.070761,-1,0,0.00306615,2306.6,12547056,nan,nan,nan,double
spm,Batch-NLS,smoothers,evtol,current_bias,2,0.040997,0.0490864,0.0395342,0.0582752,-0.0582752,-1,0,0.000854834,4147.87,17371352,nan,nan,nan,double
spm,FixedLag-EKF,smoothers,evtol,current_bias,2,0.0463109,0.0542838,0.0438605,0.062018,-0.0606916,0,0,0.00108837,9942.62,19992,nan,nan,nan,double
spm,CoulombCounting,baselines,evtol,current_bias,3,0.0253156,0.0331788,0.0221055,0.0431329,-0.0431329,0,0,0.029822,75.9696,4184,nan,nan,nan,double
spm,OCVLookup,baselines,evtol,current_bias,3,0.0224346,0.0252951,0.0184324,0.0675383,0.0174899,0,0,0.0127849,1309.23,4192,nan,nan,nan,double
