plant,estimator,group,profile,scenario,seed,rmse,rmse_ss,mae,max_err,final_err,conv_time,diverged,rmse_v,ns_per_step,bytes,capacity_err_end,bound_violation,bound_width,real_type
ecm,STF,adaptive_kalman,evtol,current_bias,1,0.0107949,0.00789553,0.00913689,0.0660279,0.00480331,0,0,0.00093881,402.896,2340,nan,nan,nan,float
ecm,Fading-EKF,adaptive_kalman,evtol,current_bias,1,0.0069741,0.00662346,0.00673353,0.0171617,0.00567862,0,0,0.000823125,356.255,2192,nan,nan,nan,float
ecm,Fuzzy-AKF,adaptive_kalman,evtol,current_bias,1,0.00523287,0.00619581,0.00453639,0.0171617,-0.00821833,0,0,0.000864599,579.223,2416,nan,nan,nan,float
ecm,IMM,adaptive_kalman,evtol,current_bias,1,0.00571443,0.00687519,0.00478748,0.016359,-0.00869772,0,0,0.000860553,1279.45,2488,nan,nan,nan,float
ecm,MMAE,adaptive_kalman,evtol,current_bias,1,0.00603931,0.00722645,0.00545921,0.0171618,-0.00918707,0,0,0.000875197,1166.23,6600,0.0010756,nan,nan,float
ecm,Schmidt-KF,robust_kalman,evtol,current_bias,1,0.00331601,0.00328983,0.00287841,0.0171338,-0.00188194,0,0,0.00914857,1045.43,4428,nan,nan,nan,float
ecm,Hinf-EKF,robust_kalman,evtol,current_bias,1,0.0047386,0.00417017,0.00384817,0.0171979,-0.00521806,0,0,0.000851275,591.611,2216,nan,nan,nan,float
ecm,Huber-EKF,robust_kalman,evtol,current_bias,1,0.00513416,0.00626699,0.00447096,0.0171617,-0.0082472,0,0,0.000869137,485.267,2184,nan,nan,nan,float
ecm,MC-EKF,robust_kalman,evtol,current_bias,1,0.00513433,0.00627719,0.00447718,0.0171618,-0.00828741,0,0,0.000859352,732.172,2192,nan,nan,nan,float
ecm,StudentT-KF,robust_kalman,evtol,current_bias,1,0.0053359,0.00632131,0.00462495,0.0171617,-0.0083451,0,0,0.000893006,527.102,2284,nan,nan,nan,float
ecm,Constrained-EKF,robust_kalman,evtol,current_bias,1,0.00531134,0.00627088,0.00460987,0.0171617,-0.00828062,0,0,0.000857977,420.852,2212,nan,nan,nan,float
ecm,ReducedOrder-EKF,robust_kalman,evtol,current_bias,1,0.0108298,0.00858442,0.00980347,0.0319536,0.00691867,0,0,0.00130415,318.188,2136,nan,nan,nan,float
ecm,SVSF,robust_kalman,evtol,current_bias,1,0.00571485,0.0055051,0.00473971,0.0149955,-0.00762962,0,0,0.000889679,484.852,2188,nan,nan,nan,float
ecm,Luenberger,observers,evtol,current_bias,1,0.00853909,0.00851518,0.00838199,0.0156211,0.006914,0,0,0.000856302,368.648,2328,nan,nan,nan,float
ecm,SSKF,observers,evtol,current_bias,1,0.00853909,0.00851518,0.00838199,0.0156211,0.006914,0,0,0.000856302,321.061,2328,nan,nan,nan,float
ecm,PI-Observer,observers,evtol,current_bias,1,0.0128495,0.00996183,0.0111237,0.0528076,0.00741473,0,0,0.000891685,1207.28,2416,nan,nan,nan,float
ecm,SMO,observers,evtol,current_bias,1,0.00898367,0.00868519,0.00875692,0.0183233,0.00697592,0,0,0.000861825,418.413,2404,nan,nan,nan,float
ecm,SMO-Adaptive,observers,evtol,current_bias,1,0.00887205,0.00860882,0.00865913,0.0176576,0.00694305,0,0,0.000858934,402.825,2404,nan,nan,nan,float
ecm,SuperTwisting-SMO,observers,evtol,current_bias,1,0.0126679,0.00993344,0.0109474,0.0529368,0.00737147,0,0,0.00139648,118.515,2144,nan,nan,nan,float
ecm,HGO,observers,evtol,current_bias,1,0.00853909,0.00851518,0.00838199,0.0156211,0.006914,0,0,0.000856302,372.207,2348,nan,nan,nan,float
ecm,ESO,observers,evtol,current_bias,1,0.0128364,0.00992791,0.0111059,0.0528076,0.00740142,0,0,0.000861289,1402.64,2396,nan,nan,nan,float
ecm,UIO,observers,evtol,current_bias,1,0.00589075,0.00711984,0.00549025,0.0104323,0.00518751,0,0,0.00382905,431.397,2548,nan,nan,nan,float
ecm,DOB,observers,evtol,current_bias,1,0.00401475,0.00179987,0.00321027,0.0135564,0.00173992,0,0,0.000920959,548.825,2400,nan,nan,nan,float
ecm,AdaptiveObserver,observers,evtol,current_bias,1,0.00765482,0.00746791,0.00750484,0.0140655,0.00642329,0,0,0.000839308,677.725,2436,0.0164038,nan,nan,float
ecm,IntervalObserver,observers,evtol,current_bias,1,0.00853909,0.00851518,0.00838199,0.0156211,0.006914,0,0,0.000856302,602.614,4532,nan,0,0.274009,float
ecm,JointEKF,soh,evtol,current_bias,1,0.00521455,0.00524609,0.00496333,0.0170991,0.00651564,0,0,0.000813017,998.657,4376,0.297021,nan,nan,float
ecm,JointUKF,soh,evtol,current_bias,1,0.00592656,0.00626236,0.00582701,0.0381176,0.00709166,0.4,0,0.00107569,2634.53,4800,0.306985,nan,nan,float
ecm,DualEKF,soh,evtol,current_bias,1,0.00667943,0.00797864,0.00598415,0.0171617,0.0110883,0,0,0.000798226,871.368,2376,0.426126,nan,nan,float
ecm,DualUKF,soh,evtol,current_bias,1,0.00673869,0.00710286,0.0066084,0.0382353,0.00791381,0.4,0,0.00108954,1705.76,2756,0.317988,nan,nan,float
ecm,RLS-EKF,soh,evtol,current_bias,1,0.00656804,0.0029671,0.00549402,0.0171617,-0.00457221,0,0,0.00139691,375.386,4464,nan,nan,nan,float
ecm,AWTLS,soh,evtol,current_bias,1,0.00329914,0.00225256,0.00243249,0.0171617,0.00396244,0,0,0.000836126,348.591,4400,0.303659,nan,nan,float
ecm,PF-Bootstrap,particle,evtol,current_bias,1,0.00786358,0.00891808,0.00750325,0.0159433,0.00603881,0,0,0.000867661,67758.7,24256,nan,nan,nan,float
ecm,PF-Fast,particle,evtol,current_bias,1,0.00939189,0.00920014,0.00881788,0.0298116,0.00411338,0,0,0.000941097,13790.6,5048,nan,nan,nan,float
ecm,PF-Regularized,particle,evtol,current_bias,1,0.0096853,0.0103452,0.00927372,0.0228506,0.00711437,0,0,0.000862091,75019.1,24248,nan,nan,nan,float
ecm,PF-Auxiliary,particle,evtol,current_bias,1,0.0091094,0.00904878,0.00864851,0.0233337,0.00712965,0,0,0.000889294,88647.8,28312,nan,nan,nan,float
ecm,RBPF,particle,evtol,current_bias,1,0.0043372,0.00161276,0.00307535,0.0119229,0.000873744,0,0,0.000844758,31686,17424,nan,nan,nan,float
ecm,UPF,particle,evtol,current_bias,1,0.0099235,0.0102858,0.0087119,0.0336987,0.00173134,0,0,0.00128741,16749.4,12760,nan,nan,nan,float
ecm,EnKF,particle,evtol,current_bias,1,0.00740694,0.00790325,0.00669005,0.0228657,0.00764665,0.1,0,0.000843672,7889.64,3408,nan,nan,nan,float
ecm,ETKF,particle,evtol,current_bias,1,0.0119958,0.0163538,0.00983568,0.0254512,-0.0217758,0.1,0,0.000930852,8392.33,2672,nan,nan,nan,float
ecm,GSF,particle,evtol,current_bias,1,0.00510779,0.00593254,0.00446138,0.0100618,-0.00791095,0,0,0.000880885,1238.99,4596,nan,nan,nan,float
ecm,NN-Direct,learning,evtol,current_bias,1,0.00947041,0.0126869,0.00661579,0.0421721,-0.0214368,0,0,nan,499.243,7604,nan,nan,nan,float
ecm,NN-EKF,learning,evtol,current_bias,1,0.0105022,0.00827842,0.00842855,0.0398362,-0.0141829,196.5,0,0.000865139,972.558,2200,nan,nan,nan,float
ecm,ELM-RLS-EKF,learning,evtol,current_bias,1,0.00534024,0.0062932,0.00466547,0.0171617,-0.00851211,0,0,0.000828063,2815.27,5864,nan,nan,nan,float
ecm,MHE-RTI,optimization,evtol,current_bias,1,0.00455014,0.00116069,0.00301005,0.0171617,0.00179742,0,0,0.000875898,11521.3,13472,nan,nan,nan,float
ecm,MHE,optimization,evtol,current_bias,1,0.00537423,0.00115821,0.00335159,0.0205937,0.00179662,0,0,0.000874398,20958.2,13472,nan,nan,nan,float
ecm,ERTS,smoothers,evtol,current_bias,1,0.0103299,0.00408925,0.00825199,0.0222853,-0.00828062,158.7,0,0.000918932,595.914,6273664,nan,nan,nan,float
ecm,URTS,smoothers,evtol,current_bias,1,0.0114104,0.00406113,0.0091668,0.0236971,-0.00555797,208.6,0,0.000837814,1627.47,6273672,nan,nan,nan,float
ecm,Batch-NLS,smoothers,evtol,current_bias,1,0.00982095,0.00471057,0.00789603,0.0213974,-0.0100839,96.5,0,0.000747835,3024.65,8685896,nan,nan,nan,float
ecm,FixedLag-EKF,smoothers,evtol,current_bias,1,0.00524314,0.00594806,0.00456942,0.0171617,-0.00820853,0,0,0.000857966,3492.86,9996,nan,nan,nan,float
ecm,CoulombCounting,baselines,evtol,noise_step,1,0.00276542,0.00355163,0.00246633,0.00442265,-0.00442265,0,0,0.00339874,58.6585,2096,nan,nan,nan,float
ecm,OCVLookup,baselines,evtol,noise_step,1,0.0154092,0.0133658,0.0128189,0.0426403,0.00177608,0,0,0.0118241,1215.91,2104,nan,nan,nan,float
ecm,CoulombOCVHybrid,baselines,evtol,noise_step,1,0.00277491,0.00165342,0.00250533,0.00492591,-0.000231415,0,0,0.00178494,186.54,2104,nan,nan,nan,float
ecm,EKF,kalman,evtol,noise_step,1,0.00130579,0.000801353,0.000886079,0.0132051,0.000806212,0,0,0.002867,362.144,2168,nan,nan,nan,float
ecm,UKF,kalman,evtol,noise_step,1,0.0024148,0.00117453,0.00162042,0.0400158,0.000703067,0.4,0,0.00296112,1055.31,2388,nan,nan,nan,float
ecm,LKF,kalman,evtol,noise_step,1,0.0323755,0.0118804,0.0244074,0.0630794,-0.0101032,0,0,0.00297066,301.574,2340,nan,nan,nan,float
ecm,IEKF,kalman,evtol,noise_step,1,0.00384333,0.00311661,0.00317331,0.0137793,-0.00295301,0,0,0.00286692,438.22,2168,nan,nan,nan,float
ecm,CKF,kalman,evtol,noise_step,1,0.00129056,0.00135941,0.0011047,0.0102014,-0.00108655,0,0,0.00286959,965.381,2280,nan,nan,nan,float
ecm,SCKF,kalman,evtol,noise_step,1,0.00126786,0.00136033,0.00108552,0.0102014,-0.00105673,0,0,0.00286951,1323.7,2348,nan,nan,nan,float
ecm,CKF5,kalman,evtol,noise_step,1,0.0011826,0.00122257,0.000999515,0.0148168,-0.000934884,0,0,0.00287177,2812.36,2812,nan,nan,nan,float
ecm,CDKF,kalman,evtol,noise_step,1,0.00115492,0.00117275,0.000972913,0.0148168,-0.000836983,0,0,0.00287179,1103.4,2156,nan,nan,nan,float
ecm,GHKF,kalman,evtol,noise_step,1,0.00102175,0.000943772,0.000846248,0.014818,-0.000287697,0,0,0.00287182,9320.1,5392,nan,nan,nan,float
ecm,IPLF,kalman,evtol,noise_step,1,0.00492086,0.00185099,0.00309093,0.0346689,0.00447328,0.3,0,0.00296688,2234.12,2392,nan,nan,nan,float
ecm,EIF,kalman,evtol,noise_step,1,0.00255207,0.000952503,0.00173033,0.0132038,0.000815257,0,0,0.00286725,887.15,2236,nan,nan,nan,float
ecm,SR-EKF,kalman,evtol,noise_step,1,0.00136459,0.000967953,0.00100589,0.0132051,0.000809997,0,0,0.00286687,693.149,2220,nan,nan,nan,float
ecm,SR-UKF,kalman,evtol,noise_step,1,0.00240956,0.00118946,0.00165422,0.0400155,0.000687838,0.4,0,0.00296086,1305.51,2448,nan,nan,nan,float
ecm,UD-EKF,kalman,evtol,noise_step,1,0.00130214,0.000789276,0.000882687,0.0132051,0.000736415,0,0,0.00286701,381.844,2240,nan,nan,nan,float
ecm,SO-EKF,kalman,evtol,noise_step,1,0.00384173,0.000860915,0.00236385,0.0391957,0.00080888,0.4,0,0.00294754,2888.91,2252,nan,nan,nan,float
ecm,SageHusa-AKF,adaptive_kalman,evtol,noise_step,1,0.00115786,0.000521109,0.000702967,0.0132051,-0.000730678,0,0,0.000979732,377.817,2408,nan,nan,nan,float
ecm,IAE-AKF,adaptive_kalman,evtol,noise_step,1,0.00116321,0.000480952,0.000747814,0.0132051,-0.000709251,0,0,0.00097542,375.164,2528,nan,nan,nan,float
ecm,VB-AKF,adaptive_kalman,evtol,noise_step,1,0.00159469,0.000259822,0.00102,0.0132051,-0.000483677,0,0,0.00097046,651.545,2204,nan,nan,nan,float
ecm,STF,adaptive_kalman,evtol,noise_step,1,0.0193925,0.0234916,0.013788,0.0986905,-0.00446267,0,0,0.0160127,441.565,2340,nan,nan,nan,float
ecm,Fading-EKF,adaptive_kalman,evtol,noise_step,1,0.00225679,0.00154128,0.0016972,0.0132051,7.09593e-05,0,0,0.00253184,354.37,2192,nan,nan,nan,float
ecm,Fuzzy-AKF,adaptive_kalman,evtol,noise_step,1,0.00120296,0.000595173,0.000750392,0.0132051,-0.000842109,0,0,0.000991774,578.661,2416,nan,nan,nan,float
ecm,IMM,adaptive_kalman,evtol,noise_step,1,0.00117573,0.00047033,0.000711045,0.0125877,-0.000679061,0,0,0.000992922,1277.97,2488,nan,nan,nan,float
ecm,MMAE,adaptive_kalman,evtol,noise_step,1,0.00410793,0.00306408,0.00373951,0.0132051,-0.000224799,0,0,0.00287147,1157.41,6600,-0.00639834,nan,nan,float
ecm,Schmidt-KF,robust_kalman,evtol,noise_step,1,0.00919871,0.0125921,0.00681704,0.0318613,-0.0149546,0,0,0.0077166,1028.5,4428,nan,nan,nan,float
ecm,Hinf-EKF,robust_kalman,evtol,noise_step,1,0.00289943,0.0012816,0.00193155,0.0132329,0.00107139,0,0,0.00286833,572.226,2216,nan,nan,nan,float
ecm,Huber-EKF,robust_kalman,evtol,noise_step,1,0.0010771,0.000352319,0.000618778,0.0132051,-0.000522792,0,0,0.00154423,480.416,2184,nan,nan,nan,float
ecm,MC-EKF,robust_kalman,evtol,noise_step,1,0.00145463,0.000541413,0.0010923,0.0132052,-0.000643805,0,0,0.00210174,815.809,2192,nan,nan,nan,float
ecm,StudentT-KF,robust_kalman,evtol,noise_step,1,0.00158668,0.000316233,0.000899921,0.0132051,-0.000512794,0,0,0.00143168,546.429,2284,nan,nan,nan,float
ecm,Constrained-EKF,robust_kalman,evtol,noise_step,1,0.00136681,0.000985102,0.000936355,0.0132051,0.00115858,0,0,0.00286715,422.234,2212,nan,nan,nan,float
ecm,ReducedOrder-EKF,robust_kalman,evtol,noise_step,1,0.00225813,0.0011632,0.0015184,0.0132545,2.90871e-05,0,0,0.00141144,312.667,2136,nan,nan,nan,float
ecm,SVSF,robust_kalman,evtol,noise_step,1,0.0140758,0.0181498,0.00988494,0.0445598,0.014875,0,0,0.00884134,468.432,2188,nan,nan,nan,float
ecm,Luenberger,observers,evtol,noise_step,1,0.00317695,0.00317475,0.00260695,0.011232,-0.00138699,0,0,0.00320198,1628.17,2328,nan,nan,nan,float
ecm,SSKF,observers,evtol,noise_step,1,0.00317695,0.00317475,0.00260695,0.011232,-0.00138699,0,0,0.00320198,1323.57,2328,nan,nan,nan,float
ecm,PI-Observer,observers,evtol,noise_step,1,0.00510756,0.00591178,0.00382929,0.0186028,-0.000751451,0,0,0.00436083,6666.77,2416,nan,nan,nan,float
ecm,SMO,observers,evtol,noise_step,1,0.00322697,0.00326596,0.00264163,0.0120651,-0.00124249,0,0,0.00322611,1723.32,2404,nan,nan,nan,float
ecm,SMO-Adaptive,observers,evtol,noise_step,1,0.00382286,0.00408467,0.00313802,0.0144199,-0.00149216,0,0,0.00338697,2182.91,2404,nan,nan,nan,float
ecm,SuperTwisting-SMO,observers,evtol,noise_step,1,0.00295792,0.00195399,0.0020138,0.0141543,0.000507832,0,0,0.0011062,113.797,2144,nan,nan,nan,float
ecm,HGO,observers,evtol,noise_step,1,0.00317627,0.00317339,0.00260629,0.011232,-0.00138699,0,0,0.00320199,1655.53,2348,nan,nan,nan,float
ecm,ESO,observers,evtol,noise_step,1,0.00426478,0.00437627,0.00332364,0.0186175,-0.000750139,0,0,0.00321571,8065.78,2396,nan,nan,nan,float
ecm,UIO,observers,evtol,noise_step,1,0.00290833,0.00296137,0.00236773,0.0103745,-0.000350073,0,0,0.00520667,1350.49,2548,nan,nan,nan,float
ecm,DOB,observers,evtol,noise_step,1,0.00205248,0.00234245,0.00161243,0.00969192,-0.00026679,0,0,0.00438551,2404.86,2400,nan,nan,nan,float
ecm,AdaptiveObserver,observers,evtol,noise_step,1,0.00316685,0.00315756,0.00257919,0.0112257,-0.00136036,0,0,0.0032024,1937.77,2436,0.0155472,nan,nan,float
ecm,IntervalObserver,observers,evtol,noise_step,1,0.00317695,0.00317475,0.00260695,0.011232,-0.00138699,0,0,0.00320198,1571.96,4532,nan,0,0.273833,float
ecm,JointEKF,soh,evtol,noise_step,1,0.00395368,0.00484907,0.00312345,0.013174,0.000656471,0,0,0.00289816,977.105,4376,0.0944224,nan,nan,float
ecm,JointUKF,soh,evtol,noise_step,1,0.0042971,0.00516522,0.00328893,0.0400025,0.000695005,0.4,0,0.00298912,2713.63,4800,0.0708999,nan,nan,float
ecm,DualEKF,soh,evtol,noise_step,1,0.00180083,0.00138746,0.00147491,0.0132051,0.000752285,0,0,0.00287322,898.196,2376,0.0367516,nan,nan,float
ecm,DualUKF,soh,evtol,noise_step,1,0.0026651,0.00243526,0.00224575,0.0400295,0.00102858,0.4,0,0.00298287,1712.27,2756,0.0356296,nan,nan,float
ecm,RLS-EKF,soh,evtol,noise_step,1,0.00651194,0.00450312,0.00582349,0.0132051,0.00500843,0,0,0.00307275,374.876,4464,nan,nan,nan,float
ecm,AWTLS,soh,evtol,noise_step,1,0.00144048,0.0011522,0.00105731,0.0132051,0.00178637,0,0,0.00286755,357.97,4400,0.0524572,nan,nan,float
ecm,PF-Bootstrap,particle,evtol,noise_step,1,0.00440195,0.00567796,0.00304437,0.022121,-2.04444e-05,0,0,0.00289959,79274.8,24256,nan,nan,nan,float
ecm,PF-Fast,particle,evtol,noise_step,1,0.00566808,0.00695216,0.00422463,0.0288664,-0.00278282,0,0,0.00386428,16348.8,5048,nan,nan,nan,float
ecm,PF-Regularized,particle,evtol,noise_step,1,0.00479299,0.00582796,0.00352119,0.0216481,-0.00279909,0,0,0.00293648,88835,24248,nan,nan,nan,float
ecm,PF-Auxiliary,particle,evtol,noise_step,1,0.00261778,0.00287323,0.00203244,0.00898087,-0.000669628,0,0,0.0023047,91226.2,28312,nan,nan,nan,float
ecm,RBPF,particle,evtol,noise_step,1,0.011251,0.0128098,0.00825095,0.0383672,-0.0025484,0,0,0.00471971,35337.1,17424,nan,nan,nan,float
ecm,UPF,particle,evtol,noise_step,1,0.00881902,0.00849788,0.00645677,0.0410602,-0.00192329,0,0,0.00551374,16413.4,12760,nan,nan,nan,float
ecm,EnKF,particle,evtol,noise_step,1,0.0154769,0.0178099,0.0117024,0.062061,-0.0140978,0.1,0,0.00290009,7758.27,3408,nan,nan,nan,float
ecm,ETKF,particle,evtol,noise_step,1,0.00558953,0.0075867,0.0045134,0.02853,-0.00660783,0.1,0,0.00291222,8171.69,2672,nan,nan,nan,float
ecm,GSF,particle,evtol,noise_step,1,0.00164003,0.000995495,0.00124944,0.00567108,0.00072518,0,0,0.0028763,1236.41,4596,nan,nan,nan,float
ecm,NN-Direct,learning,evtol,noise_step,1,0.00980237,0.0131256,0.00662569,0.0520308,-0.0187,0,0,nan,493.258,7604,nan,nan,nan,float
ecm,NN-EKF,learning,evtol,noise_step,1,0.00833271,0.00265026,0.00584486,0.0361302,-0.00599578,196.5,0,0.00192817,974.545,2200,nan,nan,nan,float
ecm,ELM-RLS-EKF,learning,evtol,noise_step,1,0.00160827,0.00124321,0.00138917,0.0132051,0.00090079,0,0,0.00289651,1954.05,5864,nan,nan,nan,float
ecm,MHE-RTI,optimization,evtol,noise_step,1,0.0152587,0.020365,0.0125051,0.0346854,-0.0270412,0,0,0.00373526,11533.4,13472,nan,nan,nan,float
ecm,MHE,optimization,evtol,noise_step,1,0.0126089,0.0174077,0.00968905,0.0291578,-0.0220317,0,0,0.00373385,24177.1,13472,nan,nan,nan,float
ecm,ERTS,smoothers,evtol,noise_step,1,0.00205018,0.00144416,0.00193455,0.00357145,0.000806212,0,0,0.00215788,608.188,6273664,nan,nan,nan,float
ecm,URTS,smoothers,evtol,noise_step,1,0.0013118,0.00111048,0.00119198,0.00285369,0.000703067,0,0,0.00215947,1666.75,6273672,nan,nan,nan,float
ecm,Batch-NLS,smoothers,evtol,noise_step,1,0.00121946,0.000447851,0.000936326,0.00284469,-0.000845626,0,0,0.00215736,3455.83,8685896,nan,nan,nan,float
ecm,FixedLag-EKF,smoothers,evtol,noise_step,1,0.00159787,0.0011541,0.00119513,0.0132051,0.000865594,0,0,0.00286683,3455.91,9996,nan,nan,nan,float
ecm,CoulombCounting,baselines,evtol,outliers,1,0.00276656,0.00354922,0.00246875,0.00440414,-0.00440371,0,0,0.00338068,62.6156,2096,nan,nan,nan,float
ecm,OCVLookup,baselines,evtol,outliers,1,0.0152826,0.0131133,0.0126458,0.0421017,0.002822,0,0,0.0118493,1243.14,2104,nan,nan,nan,float
ecm,CoulombOCVHybrid,baselines,evtol,outliers,1,0.00126024,0.000551335,0.000990793,0.00341105,0.000417367,0,0,0.00144875,187.636,2104,nan,nan,nan,float
ecm,EKF,kalman,evtol,outliers,1,0.0059055,0.00345027,0.00504031,0.0178079,-0.00308582,0,0,0.00209571,359.651,2168,nan,nan,nan,float
ecm,UKF,kalman,evtol,outliers,1,0.00134075,0.000585242,0.000776389,0.0484902,-0.00126417,0.3,0,0.00227673,1067.41,2388,nan,nan,nan,float
ecm,LKF,kalman,evtol,outliers,1,0.0324943,0.0119421,0.0244961,0.0640297,-0.0102977,0.5,0,0.0022629,298.989,2340,nan,nan,nan,float
ecm,IEKF,kalman,evtol,outliers,1,0.00859509,0.00385814,0.00692521,0.0494258,-0.0033395,79.7,0,0.00211451,442.047,2168,nan,nan,nan,float
ecm,CKF,kalman,evtol,outliers,1,0.00457384,0.000972421,0.0030773,0.0537541,2.26498e-05,0.3,0,0.00214445,973.807,2280,nan,nan,nan,float
ecm,SCKF,kalman,evtol,outliers,1,0.00454543,0.000950782,0.0030422,0.053754,-4.61936e-07,0.3,0,0.00214447,1336.19,2348,nan,nan,nan,float
ecm,CKF5,kalman,evtol,outliers,1,0.00272706,0.000562605,0.00176199,0.0589863,-0.000270367,0.3,0,0.00216538,2850.2,2812,nan,nan,nan,float
ecm,CDKF,kalman,evtol,outliers,1,0.00276017,0.000623105,0.00182362,0.0589861,-0.000185728,0.3,0,0.00216541,1113.45,2156,nan,nan,nan,float
ecm,GHKF,kalman,evtol,outliers,1,0.00286694,0.000955219,0.00209194,0.0589861,0.000257075,0.3,0,0.00216552,9355.24,5392,nan,nan,nan,float
ecm,IPLF,kalman,evtol,outliers,1,0.00539478,0.00138771,0.00313169,0.0431849,-0.00130837,2.7,0,0.00226135,1966.15,2392,nan,nan,nan,float
ecm,EIF,kalman,evtol,outliers,1,0.00279989,0.00156045,0.00234293,0.0176076,-0.00189868,0,0,0.00209484,901.311,2236,nan,nan,nan,float
ecm,SR-EKF,kalman,evtol,outliers,1,0.00590408,0.00344428,0.00503761,0.017808,-0.00308582,0,0,0.00209571,709.769,2220,nan,nan,nan,float
ecm,SR-UKF,kalman,evtol,outliers,1,0.00427696,0.00121866,0.00294794,0.0485629,-0.00132772,0.3,0,0.00228059,1309.4,2448,nan,nan,nan,float
ecm,UD-EKF,kalman,evtol,outliers,1,0.00590556,0.00345029,0.00504035,0.017808,-0.00308567,0,0,0.00209571,386.783,2240,nan,nan,nan,float
ecm,SO-EKF,kalman,evtol,outliers,1,0.00563885,0.00200487,0.00376783,0.0384971,-0.00165279,0.3,0,0.00224652,2927.96,2252,nan,nan,nan,float
ecm,SageHusa-AKF,adaptive_kalman,evtol,outliers,1,0.00226927,0.000770061,0.00134642,0.0132545,-0.000952661,0,0,0.0011648,377.933,2408,nan,nan,nan,float
ecm,IAE-AKF,adaptive_kalman,evtol,outliers,1,0.00193791,0.00111733,0.00155562,0.017814,-0.00120172,0,0,0.00103154,377.051,2528,nan,nan,nan,float
ecm,VB-AKF,adaptive_kalman,evtol,outliers,1,0.000647515,0.000521722,0.000453056,0.0132545,-0.000757203,0,0,0.00102002,659.586,2204,nan,nan,nan,float
ecm,STF,adaptive_kalman,evtol,outliers,1,0.0145265,0.013643,0.00617746,0.140714,-0.000487953,-1,0,0.0118264,435.495,2340,nan,nan,nan,float
ecm,Fading-EKF,adaptive_kalman,evtol,outliers,1,0.00267774,0.0009481,0.00178419,0.0295975,-0.000489667,0.3,0,0.00188168,356.497,2192,nan,nan,nan,float
ecm,Fuzzy-AKF,adaptive_kalman,evtol,outliers,1,0.0018806,0.000913643,0.00135894,0.0178079,-0.00125597,0,0,0.0014776,577.645,2416,nan,nan,nan,float
ecm,IMM,adaptive_kalman,evtol,outliers,1,0.0039009,0.00131307,0.00293816,0.0253172,0.000898093,0.3,0,0.000953499,1286.67,2488,nan,nan,nan,float
ecm,MMAE,adaptive_kalman,evtol,outliers,1,0.00729836,0.00497808,0.00679703,0.0177423,-0.0041514,0,0,0.0021044,1166.44,6600,-0.000737969,nan,nan,float
ecm,Schmidt-KF,robust_kalman,evtol,outliers,1,0.00594338,0.0058979,0.00512213,0.0208859,-0.0123119,4,0,0.00558177,1047.42,4428,nan,nan,nan,float
ecm,Hinf-EKF,robust_kalman,evtol,outliers,1,0.00215946,0.0003379,0.00104577,0.0177696,1.35303e-05,0,0,0.00209548,585.989,2216,nan,nan,nan,float
ecm,Huber-EKF,robust_kalman,evtol,outliers,1,0.00111196,0.000643659,0.000652986,0.0132545,-0.000856727,0,0,0.000811584,493.429,2184,nan,nan,nan,float
ecm,MC-EKF,robust_kalman,evtol,outliers,1,0.000968396,0.000822855,0.000830668,0.0132545,-0.000893489,0,0,0.000806758,731.452,2192,nan,nan,nan,float
ecm,StudentT-KF,robust_kalman,evtol,outliers,1,0.00218808,0.000273229,0.00126086,0.0132545,-0.000448599,0,0,0.000796233,529.745,2284,nan,nan,nan,float
ecm,Constrained-EKF,robust_kalman,evtol,outliers,1,0.00590641,0.00345249,0.00504179,0.0178079,-0.0030894,0,0,0.00209581,421.906,2212,nan,nan,nan,float
ecm,ReducedOrder-EKF,robust_kalman,evtol,outliers,1,0.00205332,0.000736287,0.00135034,0.0260218,0.000827104,0.3,0,0.00119669,317.764,2136,nan,nan,nan,float
ecm,SVSF,robust_kalman,evtol,outliers,1,0.0596997,0.0441043,0.0534788,0.116759,0.0210575,4.1,0,0.0092489,488.748,2188,nan,nan,nan,float
ecm,Luenberger,observers,evtol,outliers,1,0.00170844,0.00175097,0.00133505,0.00810948,-0.00101557,0,0,0.00229978,763.094,2328,nan,nan,nan,float
ecm,SSKF,observers,evtol,outliers,1,0.00170844,0.00175097,0.00133505,0.00810948,-0.00101557,0,0,0.00229978,630.748,2328,nan,nan,nan,float
ecm,PI-Observer,observers,evtol,outliers,1,0.00537835,0.00693645,0.00350819,0.0179093,-0.00108723,0,0,0.00702923,2914.27,2416,nan,nan,nan,float
ecm,SMO,observers,evtol,outliers,1,0.00189486,0.00185378,0.00147699,0.00871411,-0.00151478,0,0,0.00226514,824.903,2404,nan,nan,nan,float
ecm,SMO-Adaptive,observers,evtol,outliers,1,0.00197859,0.00200386,0.00154028,0.0099189,-0.00147893,0,0,0.0022619,833.483,2404,nan,nan,nan,float
ecm,SuperTwisting-SMO,observers,evtol,outliers,1,0.00261445,0.000971508,0.00162697,0.0136036,0.000620991,0,0,0.000829262,119.005,2144,nan,nan,nan,float
ecm,HGO,observers,evtol,outliers,1,0.00170844,0.00175097,0.00133505,0.00810948,-0.00101557,0,0,0.00229978,768.693,2348,nan,nan,nan,float
ecm,ESO,observers,evtol,outliers,1,0.00283554,0.00251826,0.00217208,0.0174781,-0.00107908,0,0,0.0023224,3247.59,2396,nan,nan,nan,float
ecm,UIO,observers,evtol,outliers,1,0.00153953,0.00126668,0.00109765,0.00830072,-0.000846103,0,0,0.00515551,707.375,2548,nan,nan,nan,float
